dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,2,3413,3539,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,1,3546,1402,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,1,3649,1402,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,4,3539,3413,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,1,3546,1402,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,1,4055,163534518,0,6450,6450
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,4,3539,3413,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,2,3649,1242,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,4,3539,3413,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,3,233265711,3959,2600,0,2600
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,3,3199,3539,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,3,3413,3539,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,4,356036611,4379,6421,0,6421
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,1,3669,1402,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,2,3413,3609,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,1,3759,1402,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,3,3539,3413,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,2,3444,1242,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,3,3413,3539,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,1,3929,78447192,0,3839,3839
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,1,3649,1402,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,3,4253,307807519,0,7259,7259
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,4,3539,3199,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,1,455665987,2208,14993,0,14993
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,2,3413,3539,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,1,3649,1402,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,1,3759,1402,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,2,3649,1242,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,2,3669,1492,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,2,3759,1402,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,1,3759,1402,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,1,3649,1402,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,2,3649,1242,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,2,3444,1242,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,3,3413,3539,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,3,3539,3413,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,3,4085,241982815,0,10289,10289
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,4,280582743,4169,10293,0,10293
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,2,3719,1242,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,4,3539,3413,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,4,3539,3199,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,3,4169,280582743,0,10293,10293
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,3,3791,92841647,0,3837,3837
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,1,4097,187742338,0,6455,6455
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,2,3649,1242,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,2,4095,223510336,0,2620,2620
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,2,3719,1242,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,1,3649,1402,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,4,3539,3413,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,3,223512507,3768,2620,0,2620
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,4,3875,223512507,0,2620,2620
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,3,3539,3413,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,2,3413,3539,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,2,3719,1242,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,1,3546,1402,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,4,3609,3413,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,3,3917,136023301,0,3838,3838
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,4,3539,3413,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,2,3649,1242,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,3,136023301,3917,3838,0,3838
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,1,3649,1402,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,1,3669,1402,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,4,3539,3413,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,3,4169,280582743,0,10293,10293
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,2,3413,3539,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,1,3759,1402,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,3,223512507,3875,2620,0,2620
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,3,92841647,3791,3837,0,3837
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,2,3649,1242,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,1,3649,1402,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,3,3413,3539,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,1,3971,92839300,0,3837,3837
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,2,3649,1242,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,4,280582743,4169,10293,0,10293
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,1,3546,1402,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,1,3719,1156,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,2,3669,1492,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,3,3413,3539,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,1,3759,1402,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,2,3759,1402,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,3,3199,3539,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,2,3649,1242,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,1,3669,1402,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,2,3444,1242,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,2,3649,1242,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,1,504092017,2334,12913,0,12913
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,3,3413,3539,0,0,0
10026,1,10.0.0.1,10.0.0.7,87039,92783574,193,260000000,1.93E+11,2,1931,13535,14428310,451,0,UDP,4,3768,223512507,0,2620,2620
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,4,3539,3413,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,2,3669,1492,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,3,3413,3539,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,2,3669,1492,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,3,262354351,4020,2566,0,2566
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,2,3719,1242,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,4,3539,3413,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,1,3759,1402,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,2,3649,1312,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,4,3539,3199,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,1,3649,1402,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,4,3539,3413,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,2,3413,3609,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,3,213686405,3726,4704,0,4704
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,1,4139,143926452,0,2108,2108
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,1,3669,1402,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,3,3199,3539,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,2,3649,1242,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,1,3719,1156,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,4,241982815,4085,10289,0,10289
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,3,213687447,3833,4704,0,4704
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,3,78449539,3749,3839,0,3839
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,2,3413,3539,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,4,3833,213686405,0,4704,4704
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,4,241982745,4085,10289,0,10289
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,3,3749,78449539,0,3839,3839
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,3,3539,3413,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,2,4053,213684234,0,4704,4704
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,4,4020,262354351,0,2566,2566
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,2,3649,1242,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,4,373549391,4463,4670,0,4670
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,1,3719,1156,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,1,3669,1402,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,4,4043,252731397,0,2589,2589
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,3,3539,3413,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,2,4263,252729226,0,2589,2589
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,3,262354351,4127,2566,0,2566
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,3,252731397,3936,2589,0,2589
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,4,3609,3413,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,3,4463,373549391,0,4670,4670
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,1,3649,1402,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,1,3669,1402,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,1,3546,1402,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,2,4347,262352180,0,2566,2566
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,4,3609,3413,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,1,3649,1402,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,4,3539,3199,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,2,3719,1242,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,4,3936,252731397,0,2589,2589
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,1,4126,1472,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,4,3926,3590,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,4,3996,3660,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,1,4126,1382,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,2,4019,1632,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,3,143928878,4248,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,2,4056,1562,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,1,4126,1312,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,3,5564,514929416,0,3841,3841
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,4,4248,143928878,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,2,4602,279386824,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,2,4636,135461934,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,3,6432,861882566,0,7682,7682
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,2,1141268426,4826,7682,0,7682
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,4,4668,279389270,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,1,4036,1312,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,4,3926,3590,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,3,279389270,4668,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,3,202402181,4127,7676,0,7676
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,3,3590,3926,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,2,3845,1402,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,4,4211,245551059,0,2580,2580
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,1,3963,77199040,0,3837,3837
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,2,3795,1492,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,3,245551059,4211,2580,0,2580
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,4,3917,143928631,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,1,3795,1402,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,2,3660,3996,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,3,3413,3665,0,0,0
11455,2,10.0.0.1,10.0.0.8,58813,62694658,130,556000000,1.31E+11,4,1943,13533,14426178,451,0,UDP,1,3775,1242,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,2,4179,101623830,0,2580,2580
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,1,3775,1492,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,1,3775,1242,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,3,4127,202403247,0,7676,7676
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,1,4378,143926690,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,4,861882566,6432,7682,0,7682
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,1,4153,67569200,0,3841,3841
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,3,3413,3665,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,3,4589,450718361,0,12817,12817
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,3,3660,3996,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,4,450717295,4589,12817,0,12817
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,1,3570,1492,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,2,4089,212615142,0,2575,2575
